frame,id,x_center,y_center,width,height
568,346,36.82371,1001.3804,31.232206,52.58539
569,3,632.46265,824.9425,33.497803,63.29608
569,6,1184.4282,968.0196,29.33435,73.05701
569,8,905.7447,972.60156,27.634766,66.624756
569,11,286.07822,650.7087,33.222534,53.784546
569,12,654.9258,641.75494,27.397217,50.910156
569,13,1061.0813,643.3368,29.162231,51.91449
569,18,1247.3899,484.58527,17.40503,46.560944
569,21,809.2764,510.10092,27.177734,47.71112
569,65,386.16052,743.28,24.013885,50.007324
569,103,37.7494,470.46802,22.760454,53.15027
569,161,647.13446,404.13104,20.526367,40.923706
569,14,1528.5885,577.4492,26.23706,51.74774
569,15,867.90924,433.53925,20.73523,44.785797
569,218,1050.4227,348.32907,16.287842,37.567932
569,225,1428.7605,476.79248,20.451904,44.466553
569,267,1030.7402,630.7527,28.10321,39.163513
569,118,1184.9508,587.6703,22.063232,44.263428
569,420,1409.419,651.75635,22.073364,52.408752
569,432,1571.7358,620.8616,24.881714,47.71527
569,10,786.28265,676.6742,26.08545,45.566345
569,505,1680.2131,981.32135,37.93872,68.8241
569,510,534.6483,559.85095,22.687561,47.799744
569,523,614.20496,602.58813,25.404175,51.924377
569,527,508.29736,733.1752,33.707123,57.722595
569,43,960.7742,580.44885,28.9151,49.592957
569,346,32.908302,1002.0858,31.748993,51.92694
570,3,636.3478,826.80896,35.043945,65.4657
570,6,1181.5,967.11774,29.670776,73.35901
570,8,902.7528,971.86084,27.306824,65.49292
570,11,289.91144,650.77655,32.43051,53.891846
570,12,660.0887,642.50836,27.522339,50.473755
570,13,1063.9802,641.11505,28.519653,50.59851
570,18,1245.444,485.89893,17.375,46.143036
570,21,811.51355,509.68396,25.98761,46.946747
570,65,386.99518,743.8115,23.757996,49.65033
570,103,36.118744,470.74893,22.187664,52.59027
570,161,648.05566,404.66263,21.178772,41.33899
570,14,1527.3171,577.34875,26.044067,52.062256
570,15,866.3755,433.5102,20.753967,44.500122
570,218,1048.2059,350.03235,16.288574,37.631134
570,225,1426.9052,476.97195,20.444092,43.490784
570,267,1030.1028,630.12195,28.88855,39.861084
570,118,1186.3926,587.199,21.170288,40.851562
570,420,1407.9073,651.1439,22.364746,52.019714
570,432,1567.4257,620.6256,24.935303,47.038513
570,10,789.64136,676.84534,25.79242,45.804382
570,505,1681.125,979.7403,37.791626,69.94141
570,510,536.02136,560.7199,23.46344,49.392822
570,523,615.8744,600.9453,25.47528,50.121643
570,527,511.04114,733.1151,33.408478,56.186035
570,346,27.544926,1001.7386,33.58042,53.92444
570,533,959.4329,578.74756,23.215332,46.983948
571,3,642.76794,828.58276,33.10016,64.71161
571,6,1178.6902,966.87933,30.276123,74.36926
571,8,899.93274,972.01746,27.534668,66.22888
571,11,292.82312,651.33234,32.604065,54.627808
571,12,662.9905,644.14,27.35913,50.604126
571,13,1068.359,639.1797,26.322021,46.401062
571,18,1242.3215,488.56042,17.55896,46.161224
571,21,811.64185,510.08527,25.74115,47.041595
571,65,388.14185,745.3673,24.897675,51.27704
571,103,33.13175,470.60168,21.277025,51.408264
571,161,647.6797,404.5373,20.251343,38.780334
571,14,1525.6897,576.90607,25.245483,50.806274
571,15,863.96466,434.35147,20.804565,44.357483
571,218,1045.5159,352.30548,15.857178,36.447784
571,225,1423.6986,477.32025,20.395508,42.713715
571,267,1035.0881,630.0465,28.468506,40.460754
571,118,1185.8201,587.9046,21.784424,41.084106
571,420,1405.2463,651.1627,22.8219,51.36615
571,432,1563.0543,620.5091,24.983643,46.37329
571,10,794.8978,677.21875,24.941223,44.44165
571,505,1680.1144,978.34375,37.26245,70.79498
571,510,538.61414,562.3104,24.695435,50.77771
571,523,618.3814,599.50024,25.6604,47.546204
571,527,512.9525,733.4326,33.591858,54.957825
571,346,21.098806,1001.69574,35.096233,55.654175
571,533,960.45435,580.6941,23.540588,48.30255
572,3,646.9638,830.14624,31.785889,64.429565
572,6,1176.8088,966.2477,30.341675,74.24957
572,8,898.07544,971.3872,27.532288,66.51123
572,11,297.29422,650.60645,32.54138,53.981018
572,12,665.70764,645.5999,26.369446,49.796875
572,13,1070.8726,638.6671,24.992676,43.805603
572,18,1240.2615,490.40967,17.360107,44.53064
572,21,812.2503,510.09586,26.153564,48.197693
572,65,389.12775,746.131,25.760284,51.808167
572,103,32.22826,470.04932,20.796814,50.707306
572,161,648.4617,405.4754,20.631287,38.858185
572,14,1525.7593,575.58606,24.919434,50.513367
572,15,862.5448,434.0958,20.571655,43.659546
572,218,1043.6238,353.0223,15.247437,34.85498
572,225,1421.2087,476.8753,21.119751,43.48813
572,267,1040.8682,629.11487,28.338257,41.203003
572,118,1184.9353,587.0078,21.419067,39.84082
572,420,1404.7778,649.98346,23.203491,50.75244
572,432,1560.5117,619.67773,25.436035,47.020203
572,10,798.47205,677.349,25.508545,44.994385
572,505,1679.6276,977.2463,36.75879,71.535645
572,510,542.8308,562.4345,25.24884,50.753784
572,523,622.5906,597.6001,25.0531,44.255493
572,527,517.0123,732.9628,33.57788,52.77771
572,346,16.749025,1001.0083,33.49805,55.11908
572,533,962.0383,580.5828,23.35608,48.355713
573,3,649.75635,831.92896,30.957703,63.69861
573,6,1174.4231,966.20636,30.204956,73.78076
573,8,895.1167,971.63293,27.695007,66.95282
573,11,302.70398,650.66895,32.754303,52.344666
573,12,665.2661,646.22754,25.146423,48.40808
573,13,1072.8878,639.7303,22.129639,39.685425
573,18,1237.7188,491.4804,17.543823,43.608765
573,21,814.30286,510.37833,26.687012,48.108948
573,65,389.57538,747.8523,26.223602,51.506653
573,103,30.584429,469.41623,20.02599,48.964844
573,161,648.99756,407.61743,20.960754,39.56195
573,14,1524.849,574.83057,25.258545,51.372498
573,15,859.318,434.09283,21.017395,44.650513
573,218,1041.2319,353.69434,14.915894,34.0549
573,225,1418.9417,476.04248,21.644775,44.029144
573,267,1044.4097,628.7771,26.838867,39.76007
573,118,1183.3557,587.50415,21.66333,40.73462
573,420,1404.8843,649.3681,23.532593,50.737427
573,432,1557.7227,619.19446,26.078247,48.330566
573,10,800.4824,676.92017,26.680359,46.127075
573,505,1678.6422,976.84656,35.95923,71.59137
573,510,544.9849,563.99207,25.672852,50.72162
573,523,627.8977,598.032,24.713928,44.061096
573,527,520.5964,733.15466,33.85498,51.072388
573,533,962.96564,580.6072,23.369629,48.064453
573,547,649.3369,277.96927,14.86322,28.207214
573,508,622.4214,598.2883,20.731995,43.23224
574,3,652.93054,832.7372,31.18103,63.08777
574,6,1172.1599,965.74286,30.198608,73.2157
574,8,892.4027,971.35046,27.528015,66.50726
574,11,306.35614,650.63837,33.506897,51.431152
574,12,667.02856,645.6179,25.204163,48.710022
574,13,1076.0991,639.15063,20.976685,38.338074
574,18,1235.3345,491.83246,17.690552,42.79239
574,21,816.5615,509.67627,26.617126,46.07657
574,65,389.7878,749.192,26.140015,51.23065
574,103,29.534504,469.1009,19.813517,47.902924
574,161,649.17786,408.76074,20.405579,39.372955
574,14,1523.6233,574.13574,25.603394,51.877747
574,15,857.11646,433.66205,21.349792,45.353302
574,218,1038.7478,354.1639,15.254517,34.694763
574,225,1417.6887,475.09662,21.926392,44.905212
574,267,1048.5999,627.99,25.676636,38.402344
574,118,1181.4878,587.11414,22.350708,42.123352
574,420,1406.0844,648.7864,23.437988,50.28949
574,432,1554.1976,618.17126,26.465576,49.342407
574,10,803.10364,676.04736,26.534851,44.13385
574,505,1677.7675,976.3846,35.69043,72.46484
574,510,545.5715,564.90857,25.464722,49.715027
574,523,631.194,599.28503,24.504883,45.049255
574,527,524.9248,733.9251,35.212555,51.3938
574,533,964.4758,580.23035,24.163391,48.228027
574,547,649.1633,278.54382,14.484558,27.34616
574,508,624.20215,599.02515,22.966248,44.32141
575,3,654.6488,832.8791,31.676575,61.815918
575,6,1169.7332,965.2632,30.22229,72.8161
575,8,889.2506,971.1029,27.63385,66.52777
575,11,309.14352,650.4179,33.885437,51.04651
575,12,669.4569,645.56964,25.009705,47.652832
575,13,1077.4653,638.98303,22.178345,40.209106
575,18,1234.3762,492.4533,18.349121,43.911346
575,21,818.3429,510.47894,26.938416,44.87549
575,65,390.35974,751.6288,25.401398,50.200073
575,103,28.897978,470.18597,20.697025,48.57492
575,161,649.99756,409.62146,20.019226,39.77765
575,14,1521.9335,573.2193,25.854004,51.66736
575,15,854.2592,433.4133,20.773926,44.641296
575,218,1036.0321,354.8675,15.668213,35.349457
575,225,1416.1721,474.2085,21.783447,45.31308
575,267,1053.623,627.1307,24.161255,36.913086
575,118,1179.9913,586.04895,22.801758,43.268616
575,420,1406.8082,647.91174,23.583252,50.625183
575,432,1549.9869,616.48474,26.750732,49.75482
575,10,805.53467,675.5378,26.351868,42.315674
575,505,1677.7625,976.26587,35.33423,72.11188
575,510,546.7645,565.80994,24.74121,49.22003
575,527,529.807,735.21185,35.14044,51.462524
575,533,964.0697,579.7707,24.658386,47.440796
575,547,650.04724,277.99203,15.003296,27.988708
575,508,627.15314,599.36285,23.160522,44.443237
576,3,658.3039,832.2086,33.93286,63.419617
576,6,1167.2505,964.84924,30.324097,72.79645
576,8,886.72314,970.95776,27.53534,66.51984
576,11,313.576,651.3515,32.372772,49.835083
576,12,671.81836,645.4216,25.593018,47.65674
576,13,1080.5752,639.4491,23.987183,42.21698
576,18,1231.0057,492.97534,18.787598,45.146973
576,21,819.37787,511.81082,27.718506,44.730286
576,65,390.62024,752.5507,24.399261,48.87805
576,103,27.719357,470.16174,21.195417,48.21582
576,161,650.4802,409.8175,20.025452,40.998108
576,14,1520.3157,572.6479,25.98059,51.270996
576,15,851.60535,432.88477,20.75885,44.873962
576,218,1034.3469,355.97375,16.188599,36.59259
576,225,1414.9012,473.4261,22.01538,46.66571
576,267,1057.4331,627.97314,24.07898,37.705627
576,118,1178.6704,584.8893,23.47229,44.543884
576,420,1406.9868,646.9472,23.664185,50.89734
576,432,1544.9209,615.3125,26.582886,49.948303
576,10,807.70337,676.28687,26.350037,41.731018
576,505,1677.1333,976.00916,35.233032,72.030334
576,510,548.23083,566.14343,23.78595,48.49286
576,527,532.68445,736.1511,33.63684,50.20044
576,533,962.6238,579.9163,24.890625,45.909546
576,547,651.5867,277.64215,15.481262,28.524689
576,508,630.95276,599.14,22.475342,44.551575
577,3,663.39777,831.7612,35.87451,64.30536
577,6,1165.338,964.463,30.579102,73.24609
577,8,884.35767,970.7626,27.28534,66.10565
577,11,319.36017,651.60144,31.095795,49.592224
577,12,673.47144,645.3114,25.922241,47.513306
577,13,1084.9597,639.00977,24.43689,41.04419
577,18,1228.1604,493.08853,18.725952,45.38434
577,21,820.1564,512.3887,27.397278,43.894897
577,65,390.45636,753.1508,24.651672,49.25537
577,103,25.731083,470.0434,21.350773,47.383514
577,161,649.82825,409.54224,19.804749,41.034576
577,14,1519.5278,572.0821,25.274536,49.502197
577,15,849.68787,431.9715,20.242798,44.05417
577,218,1031.8872,356.36707,16.47699,37.16513
577,225,1413.8373,472.0917,21.146729,45.706787
577,267,1062.5061,628.17017,23.436646,36.82245
577,118,1178.1105,583.364,23.813477,44.791443
577,420,1408.0082,646.24146,23.231201,50.238342
577,432,1540.1301,613.9181,25.716675,49.078857
577,10,812.42975,676.1722,25.031372,40.764526
577,505,1676.1001,975.54956,34.786743,70.978516
577,510,549.993,565.9685,23.297241,48.62732
577,527,534.54565,736.04755,33.393555,49.726196
577,533,961.14404,579.0031,24.970154,44.511963
577,547,653.8612,277.45172,14.806763,27.303284
577,508,633.849,597.96344,23.05951,45.15918
578,3,666.9131,832.2782,36.951233,65.680115
578,6,1163.5713,964.298,30.821411,73.83246
578,8,882.20996,970.86127,27.29004,66.39331
578,11,323.5191,651.69775,30.713379,49.889954
578,12,673.57385,646.2753,25.518799,46.333984
578,13,1088.5371,638.31226,25.34253,41.19812
578,18,1225.3296,493.6419,18.73645,45.87732
578,21,821.08154,512.45215,26.414185,42.969696
578,65,390.6721,755.6273,25.880432,52.14276
578,103,20.574207,470.55026,22.786228,47.501343
578,161,649.77295,409.7065,19.938293,41.506226
578,14,1519.3379,571.5851,24.440796,47.96643
578,15,846.979,431.75372,20.493408,44.86786
578,218,1029.668,357.5472,16.54187,37.62036
578,225,1412.3845,471.48886,20.655151,45.46942
578,267,1066.6648,628.0582,22.187012,34.2807
578,118,1177.6445,583.194,23.98352,44.723694
578,420,1409.9496,645.9302,22.910156,49.492004
578,432,1534.9979,612.8271,25.037842,48.89856
578,10,816.17004,676.6582,23.273376,38.363953
578,505,1674.874,975.75543,34.944702,71.03906
578,510,550.3831,565.6196,22.901611,48.191772
578,527,536.79034,735.88605,34.23181,50.04541
578,533,959.64575,577.5947,26.135925,45.939026
578,547,653.82184,276.78754,15.04248,27.597961
578,508,635.4398,597.01636,23.598206,45.130554
578,549,675.3928,832.07495,34.704163,66.672424
579,6,1161.2268,963.6846,31.008911,74.37732
579,8,879.56036,971.0172,27.292358,66.510315
579,11,326.42798,651.3828,31.091095,50.4859
579,12,673.34937,647.1615,24.96814,45.76642
579,13,1090.241,638.6869,26.1781,41.687073
579,18,1222.5234,495.08774,18.804321,46.517273
579,21,822.0886,512.86615,25.74884,43.672974
579,65,392.07715,757.1906,26.432312,53.369263
579,103,17.31957,470.8669,23.741928,47.51703
579,161,650.2112,409.86737,20.496155,41.90152
579,14,1519.072,570.81433,23.659058,46.603638
579,15,844.4906,431.65375,20.437805,45.04373
579,218,1027.1152,358.917,15.951599,36.161987
579,225,1410.5643,470.9087,20.22583,45.11795
579,267,1068.3328,629.251,22.398926,34.58258
579,118,1176.2589,583.0111,24.399902,45.01654
579,420,1410.9666,645.8181,22.384277,47.72809
579,432,1530.2676,612.34644,23.466064,46.901794
579,10,818.5006,676.91547,23.940857,39.16809
579,505,1673.0334,975.5995,34.711548,70.707275
579,510,552.6037,566.05707,23.842651,48.611206
579,527,540.7223,735.9801,35.1734,49.763123
579,533,958.42566,577.0314,26.390686,46.492126
579,547,655.31757,277.6803,14.392822,26.29541
579,508,637.63904,596.11804,24.903442,45.685913
579,549,676.01965,832.9883,34.16461,65.83545
580,6,1158.8605,963.42554,30.856201,73.64905
580,8,876.83386,971.00946,27.472534,66.91492
580,11,330.8458,650.8118,31.416626,49.749878
580,12,673.72534,647.32196,23.808472,45.089844
580,13,1092.0814,638.6898,26.6958,42.34491
580,18,1219.2347,496.35333,18.424072,46.3414
580,21,823.03357,512.60846,24.362427,43.210175
580,65,393.66846,758.9203,26.885773,54.126892
580,103,15.441804,471.27478,24.693422,48.20529
580,161,650.1341,409.88983,21.223755,42.001373
580,14,1519.1248,569.1515,22.913208,45.40558
580,15,841.91113,431.26355,20.275818,44.671417
580,218,1024.2754,359.56415,15.5564575,35.225067
580,225,1408.9087,469.91782,19.744995,44.374634
580,267,1070.6401,628.6308,21.862915,33.145508
580,118,1174.4854,583.0848,24.147095,44.10559
580,420,1412.1394,645.9406,22.88208,47.24353
580,432,1525.5887,610.2241,23.627686,48.236694
580,10,820.6607,675.9081,24.808105,39.8714
580,505,1670.7751,975.3567,34.57849,71.10614
580,510,554.058,565.70935,24.679565,48.309753
580,527,545.23145,736.3501,36.275024,51.36621
580,533,959.0989,576.7143,25.961487,46.670532
580,547,656.02966,276.30194,15.757141,28.921783
580,508,640.286,595.1641,25.336609,44.046143
580,549,681.729,833.15234,33.09485,64.23901
581,6,1156.1085,963.48914,30.812744,73.53998
581,8,874.42444,970.9691,27.425232,67.036194
581,11,335.24585,650.34973,32.617554,49.517517
581,12,674.7163,647.57556,23.09961,44.57959
581,13,1096.6522,638.89,27.028809,41.4953
581,18,1216.4988,497.92407,18.377075,46.579437
581,21,823.7296,512.9089,24.16925,44.22751
581,65,394.49518,760.7779,26.719055,53.406982
581,103,13.7463255,471.35538,24.64519,47.4859
581,161,650.15027,411.22153,22.204529,42.828674
581,14,1518.7733,565.88135,21.068848,41.81659
581,15,839.3184,431.41315,20.027344,44.21042
581,218,1021.67676,360.1679,15.019836,34.02469
581,225,1408.1621,470.4895,19.950195,44.218597
581,267,1072.7151,627.0681,20.608032,30.690857
581,118,1172.6763,583.1305,24.191528,43.54956
581,420,1412.3115,646.8434,23.43628,46.236267
581,432,1519.1257,609.5557,23.578003,47.928467
581,10,824.458,675.598,25.695068,39.73633
581,505,1668.6321,974.76917,33.869385,70.43567
581,510,555.1342,567.1869,25.572876,47.79944
581,527,548.75,737.7707,36.030823,51.77002
581,533,959.3305,573.9957,27.101074,50.210754
581,547,656.88916,277.9902,16.132385,29.499573
581,508,643.4303,594.14154,25.890076,43.479736
581,549,685.6338,832.7779,33.320618,64.61133
581,523,649.37054,593.9927,23.2854,43.171753
582,6,1153.4161,963.3243,31.18628,74.40137
582,8,871.7272,971.37317,27.437439,67.250916
582,11,338.85416,650.2565,33.405396,48.85742
582,12,675.40173,647.89795,22.703674,44.62555
582,13,1099.1776,638.67126,27.629395,42.39276
582,18,1213.7688,499.14722,18.036133,45.470917
582,21,824.9005,513.10425,24.403748,44.37982
582,65,394.8228,763.695,26.405548,52.757202
582,103,11.916179,471.56323,23.832357,46.96585
582,161,649.4883,413.109,22.227722,42.247284
582,14,1517.8303,566.12427,22.380493,44.92816
582,15,836.9748,431.46036,19.98059,44.21277
582,218,1018.88074,360.70016,14.997559,34.122253
582,225,1407.5254,470.82178,20.190308,43.638153
582,267,1075.1797,626.91644,19.9552,29.38501
582,118,1170.7218,583.0742,24.333984,43.46576
582,420,1411.8414,647.5866,24.256592,45.38501
582,432,1514.2427,609.1423,23.500977,47.893066
582,10,827.8191,676.06445,27.383728,40.98346
582,505,1665.8925,974.3696,34.073975,71.61682
582,510,555.2716,568.67883,25.895508,47.226868
582,527,556.01666,738.91565,33.431274,49.226196
582,533,959.0657,572.2759,26.889648,51.551697
582,547,657.6004,278.70325,15.710449,28.505493
582,508,644.59717,594.83276,25.819397,42.567932
582,549,689.21387,831.725,33.834778,65.11871
583,6,1150.5955,962.82776,31.079224,74.12665
583,8,868.8834,971.3656,27.33191,66.93707
583,11,345.75336,651.65326,33.134888,49.06421
583,12,676.2786,648.19116,23.08374,45.317444
583,13,1099.7402,638.7101,28.301636,43.48645
583,18,1210.6472,499.59406,18.127075,45.324432
583,21,825.9795,513.3262,25.109253,44.928436
583,65,394.4421,765.3567,25.898376,52.1026
583,103,11.103334,471.99512,22.206669,47.16751
583,161,648.4098,414.3506,21.554016,41.302887
583,14,1517.0435,566.78625,23.437744,47.73761
583,15,834.1439,431.3524,19.85846,43.79651
583,218,1015.8638,360.83524,14.563599,33.323975
583,225,1406.6643,470.86826,20.32666,42.748596
583,267,1078.4814,628.88074,22.22705,33.007935
583,118,1168.6389,582.5569,25.06726,44.136658
583,420,1410.2954,647.9281,25.790405,45.93219
583,432,1508.9758,610.03467,23.070557,46.193665
583,10,832.6168,676.44446,28.37262,41.247437
583,505,1663.1951,973.3148,33.936646,71.56824
583,510,555.5261,569.6981,25.439636,46.05841
583,527,560.2234,739.99915,32.77411,48.31006
583,533,958.2614,571.80396,26.19873,51.7464
583,508,646.9038,595.536,25.505798,42.535706
583,549,694.56665,830.2444,33.681213,63.307556
584,6,1147.9175,962.53125,30.83606,73.16095
584,8,866.2313,971.13904,27.20221,66.521545
584,11,347.97202,652.9475,32.24701,48.601685
584,12,676.78125,649.36456,24.496094,47.86853
584,13,1101.1604,638.9855,27.897339,42.369812
584,18,1207.0037,499.5421,18.13733,45.259888
584,21,826.0416,513.937,25.632385,44.7771
584,65,394.98944,766.1698,25.36615,51.521667
584,103,10.149739,471.78918,20.299479,47.879974
584,161,648.294,414.6126,20.7406,40.466095
584,14,1515.77,567.2988,23.948486,49.244873
584,15,831.34204,431.0575,19.939941,44.09027
584,218,1012.7821,361.43353,14.739929,33.843964
584,225,1405.1799,470.91254,20.688843,42.24646
584,267,1080.8303,628.68896,22.149414,33.23639
584,118,1165.3656,581.72534,25.54834,45.202454
584,420,1408.4199,648.0604,26.913818,45.674744
584,432,1504.3156,609.60596,22.938965,44.118164
584,10,838.8032,676.126,29.253479,41.677856
584,505,1660.7891,972.67285,33.777466,71.4588
584,510,556.322,569.66376,24.840027,45.446167
584,527,563.82166,740.92505,33.662537,48.67096
584,533,957.927,570.88196,25.236938,51.140198
584,508,650.1874,595.44525,24.881592,42.368286
584,549,700.5276,828.40173,34.737,63.13385
585,6,1144.7661,962.75037,30.647339,72.70361
585,8,863.746,971.05273,27.30957,66.96356
585,11,353.05188,653.90564,31.389893,48.14447
585,12,676.5166,651.22974,25.542786,49.06909
585,13,1103.4609,639.79877,27.539185,40.809814
585,18,1204.2722,500.2026,18.48877,46.1922
585,21,825.33044,515.5746,26.126343,45.083435
585,65,395.98477,767.0138,24.530273,50.166443
585,103,9.32709,471.98004,18.65418,48.43338
585,161,648.2472,415.05823,20.085388,39.967438
585,14,1514.5881,568.09064,24.400757,50.776855
585,15,828.55664,431.00623,20.127869,44.90262
585,218,1010.0736,362.30188,15.156311,34.86313
585,225,1402.7844,471.08167,21.074463,41.953094
585,267,1082.7783,631.2515,24.315308,37.210327
585,118,1161.331,580.5573,25.03772,44.52771
585,420,1406.2227,648.4074,28.29541,46.077026
585,432,1499.4607,609.8291,23.355835,43.092773
585,10,843.3485,676.574,29.27301,40.437805
585,505,1658.1882,972.0177,33.634277,71.13556
585,510,557.10864,569.8816,25.002136,46.43634
585,527,568.43823,742.1951,34.52368,48.361694
585,533,957.2299,570.6428,24.439331,50.316833
585,508,653.1671,595.18646,25.172913,42.839233
585,549,705.5713,829.4324,36.15912,63.81183
585,547,662.0265,275.9687,18.161926,33.415863
586,6,1142.1981,963.2726,30.992676,73.66693
586,8,861.5254,971.58826,27.132385,66.814026
586,11,356.23926,654.53,31.061462,48.478943
586,12,676.26587,653.7897,26.427185,50.398376
586,13,1105.7517,640.88495,28.094238,40.78943
586,18,1201.6147,501.45013,18.793335,47.51413
586,21,824.6721,516.8356,25.638977,44.812317
586,65,396.77335,767.9396,24.009766,49.488342
586,103,8.589008,472.759,17.178017,47.500244
586,161,648.3363,415.1886,19.685303,39.774506
586,14,1513.3259,568.5108,24.290527,50.984863
586,15,825.80615,431.3125,19.683533,44.320312
586,218,1006.8872,363.88385,15.588989,36.13394
586,225,1400.2534,471.40747,21.65979,42.207916
586,267,1083.9875,632.0128,24.630493,38.18921
586,118,1158.0553,580.291,24.99878,44.68274
586,420,1405.1692,648.0325,28.641235,45.40204
586,432,1495.8118,610.53564,23.767334,42.302673
586,10,845.1332,677.8966,31.024597,42.48059
586,505,1656.0608,971.9852,33.463013,70.57941
586,510,556.9592,571.07385,25.39978,48.121643
586,527,573.4087,744.1969,35.999084,49.372437
586,533,957.317,571.19385,23.783447,49.012817
586,508,655.17773,595.0674,25.831848,43.10376
586,549,711.27313,830.915,36.730713,65.00513
586,563,717.332,832.0144,32.87317,65.13519
586,547,663.05444,276.82825,17.85492,33.290955
587,6,1139.5588,963.7118,31.067993,74.00275
587,8,859.2346,972.21423,27.343018,67.588806
587,11,358.75415,655.2704,30.649872,47.96338
587,12,676.9675,655.8873,25.651611,48.991272
587,13,1107.4578,642.0597,28.398315,40.98944
587,18,1198.2173,502.6046,19.028442,48.301178
587,21,824.8231,518.0805,24.971558,44.73935
587,65,397.93323,769.8682,25.026459,51.61023
587,103,8.014544,473.81042,16.029087,46.677277
587,161,647.9005,415.93338,19.731506,40.60797
587,14,1511.9093,568.2965,23.717041,50.108215
587,15,822.8833,431.61398,19.507263,44.47174
587,218,1004.06055,365.73596,15.253113,35.769775
587,225,1397.5946,471.38867,22.299072,42.79892
587,267,1084.8733,632.87524,24.934692,38.9328
587,118,1155.3391,579.79236,25.18042,45.37628
587,420,1405.5017,647.8579,28.966553,45.343384
587,432,1492.4856,610.4934,24.294434,42.183533
587,10,846.4485,679.222,32.244446,44.364502
587,505,1653.5964,971.9866,33.542847,70.14862
587,510,557.6759,572.33124,25.636963,49.373657
587,527,577.77124,746.22784,36.40265,50.15149
587,533,958.1786,572.9535,23.416199,47.644714
587,508,656.80237,595.5322,26.81842,43.702515
587,563,721.98834,832.3345,32.245605,63.960144
588,6,1136.9315,963.15265,31.055176,74.07507
588,8,856.62744,972.6599,27.203186,67.19733
588,11,361.65442,655.4791,30.152588,46.815613
588,12,678.2012,657.78235,24.76178,48.01477
588,13,1108.7911,643.28894,27.854736,40.403137
588,18,1195.3347,503.97864,18.991089,48.383087
588,21,824.2042,518.28674,23.782288,43.8172
588,65,399.16937,772.02124,25.922516,52.9787
588,161,647.7987,417.05267,19.500671,40.709625
588,14,1510.459,568.03235,23.288208,49.487793
588,15,820.0558,431.60632,19.291382,44.409027
588,218,1000.8064,367.22083,15.696655,36.61624
588,225,1395.4524,471.41818,22.686401,43.22522
588,267,1086.8804,633.8712,24.069702,37.3468
588,118,1152.8904,579.55005,24.481567,44.42578
588,420,1406.2122,647.84216,29.067383,45.423096
588,432,1488.936,610.8891,25.37146,42.80371
588,10,849.54865,680.6426,32.706787,45.38867
588,505,1651.8076,971.68787,33.85388,70.0282
588,510,558.6649,573.3579,25.799622,50.244568
588,527,584.13794,747.36334,35.508972,50.757202
588,533,959.2178,574.35425,23.465881,46.15558
588,508,659.1448,595.23895,27.654297,43.359863
588,563,726.6137,832.4286,32.813477,65.2384
589,6,1134.5398,962.93726,31.047241,73.79657
589,8,854.2486,972.82697,27.133179,66.86914
589,11,368.34402,655.8662,28.335938,43.3667
589,12,681.433,658.8385,23.231323,45.96228
589,13,1112.5774,644.01733,26.645874,38.581116
589,18,1192.273,505.48108,19.273071,48.861572
589,21,823.87,518.8602,23.52472,44.52359
589,65,399.51917,773.9971,26.470703,53.9693
589,161,648.64056,417.84027,19.611572,40.742523
589,14,1509.7239,567.91833,22.798706,48.591125
589,15,817.786,431.83923,19.515076,45.30417
589,218,997.949,368.02832,15.53363,36.226105
589,225,1394.0791,471.39874,22.758179,43.108185
589,267,1087.4689,635.302,23.562988,36.264282
589,118,1151.1709,578.6354,24.684204,45.01526
589,420,1407.971,647.89545,29.129028,46.388916
589,432,1485.3512,611.24615,26.07129,43.26123
589,10,852.88477,682.5329,33.0058,45.972656
589,505,1650.4744,971.59,34.137085,69.659546
589,510,560.46606,574.47424,26.651062,51.61432
589,527,590.9646,747.7362,34.28607,50.30963
589,533,959.71533,575.74915,24.197876,45.90857
589,508,661.56036,595.279,28.554321,42.44702
589,563,730.577,831.5491,34.463806,68.36151
590,6,1131.8721,963.0178,30.720581,72.951904
590,8,852.17285,973.066,27.224243,67.10803
590,11,371.74466,657.0249,28.88263,43.421814
590,12,682.63434,660.0373,23.395264,46.2948
590,13,1116.1863,644.1102,25.906128,37.812683
590,18,1189.769,507.0738,19.26587,48.81894
590,21,823.5199,520.0531,23.571167,45.59027
590,65,399.8329,777.6306,26.841095,54.489685
590,161,649.29364,419.11484,19.980347,40.961487
590,14,1509.6575,567.5031,22.463257,48.47107
590,15,815.1173,432.09625,19.247192,44.85956
590,218,995.0819,368.3468,15.410828,35.8161
590,225,1393.511,471.40076,22.798706,43.422577
590,267,1088.6733,637.6035,23.789917,36.58026
590,118,1148.6362,578.13043,25.477783,46.716675
590,420,1408.2117,647.90845,29.125244,47.059814
590,432,1480.6401,611.1017,26.120117,42.94635
590,10,854.92334,682.95825,31.638977,44.88629
590,505,1648.8539,971.5681,34.477295,69.20892
590,510,561.37024,576.41016,26.765991,51.698975
590,527,595.22925,747.58215,34.348206,50.41327
590,533,959.89185,575.9885,25.46637,46.8338
590,508,664.7468,596.8179,28.704773,41.331177
590,563,737.27026,828.46704,34.648865,67.74835
591,6,1129.6302,963.16174,30.982666,73.497986
591,8,850.32556,973.18616,26.958557,66.717834
591,11,376.96234,658.3849,28.221222,42.880066
591,12,684.28906,661.6624,25.268372,49.664307
591,13,1119.2498,644.5052,26.059937,37.911133
591,18,1186.8752,508.0075,18.65393,46.842773
