frame,id,X_m,Y_m
364,15,47.99520319332165,54.66125433911191
364,17,69.65163899324686,33.00146413125814
364,218,56.38500252035553,60.411107927964316
364,225,72.69589501927578,51.427033884893916
364,228,70.66577831245893,36.64012159061538
364,43,54.563150375726536,43.9707163049146
364,267,58.48156005139586,27.004764735781578
364,298,64.47674975571289,63.45790991059536
364,305,87.21415712379952,62.121413131390085
365,2,50.47904425976878,4.622074314323295
365,3,66.49709421586977,22.09293177983085
365,6,63.771514277798275,-2.7839160973963883
365,8,56.187848517598695,-2.141608560178934
365,10,53.31963532037062,36.2848134342433
365,11,30.79342813940216,29.915353119214114
365,12,47.892384863523034,36.12175535141493
365,13,62.6537922917318,37.71433244234356
365,18,71.91085030449689,53.1098516592732
365,20,38.701784447431926,41.56359830568707
365,21,50.95057330074599,44.190931301851805
365,39,44.69329510656513,45.240000602603466
365,65,43.09050810277174,25.684994335707305
365,103,27.510066187937472,44.37399844617527
365,118,52.74547083712638,44.78284782485747
365,125,66.484910826944,-2.1183091484504835
365,161,38.00353539947546,57.24850656592091
365,14,72.67683040427258,39.44041719964159
365,15,47.98119658029072,54.58533428092161
365,17,69.60559367722742,32.879976807363064
365,218,56.395276891579414,60.418676628301014
365,225,72.61719405308146,51.460874728313016
365,228,70.64309768394497,36.53532430385785
365,43,54.49644716425424,43.912407231379454
365,267,58.346478241508606,26.963385275818084
365,298,64.48353954384389,63.501871775509336
365,305,87.23855656895498,62.19563828290518
366,2,50.37549833337138,4.564665543348912
366,3,66.36644582371578,22.027806109001045
366,6,63.7667242397238,-2.767605464302451
366,8,56.198793663841364,-2.132511204436239
366,10,53.232570324161046,36.18768340286907
366,11,30.5318636554879,30.001389492297687
366,12,47.81189630671402,36.09414577494173
366,13,62.577945104304234,37.71537384784775
366,18,71.9007202204119,53.21792540265082
366,20,38.63586233904561,41.602414591497045
366,21,50.94932870781918,44.24388028965721
366,39,44.631062801056544,45.181757118058975
366,65,42.93705560727656,25.673080221204323
366,103,27.48619080855068,44.46018278607285
366,118,52.78829806583116,44.85770928050591
366,125,66.47768889965421,-2.1114010791967597
366,161,37.93730694834732,57.292510476655295
366,14,72.65257676326027,39.383390514514055
366,15,47.97338165765759,54.57883221505119
366,17,69.5657394405974,32.79310016911493
366,218,56.42785813290012,60.54118412749127
366,225,72.576010080344,51.51224513674209
366,228,70.60982876973725,36.45782444448635
366,43,54.44291234519068,43.873651038328646
366,267,58.20616771253991,26.969520685708755
366,298,64.51843747618162,63.559710239347766
366,305,87.25255844362279,62.257001807161174
367,2,50.317799667200156,4.521625813686761
367,3,66.19718610266978,21.97379978888469
367,6,63.755115780633695,-2.7567250798600837
367,8,56.21043538630406,-2.1285042124619395
367,10,53.15178276092728,36.13664031524134
367,11,30.314000166227,30.024130916801088
367,12,47.726706435537615,36.11793746477379
367,13,62.48704881565532,37.55301494622045
367,18,71.88718062487204,53.258839997959754
367,20,38.48277968334846,41.51874018828522
367,21,50.94717628196347,44.29374410078744
367,39,44.575759389265215,45.033445786967604
367,65,42.7996530709176,25.647281616796906
367,103,27.481592288004734,44.38507418180587
367,118,52.834513417856286,44.93813103662611
367,125,66.51244409749306,-2.1004274355265227
367,161,37.85677042312829,57.303450464168925
367,14,72.64500550827407,39.39108718475386
367,15,47.9685652008751,54.57034928350586
367,17,69.55878300073607,32.71790994573359
367,218,56.46412827639187,60.63227548289952
367,225,72.5367360410785,51.48193472761209
367,228,70.57901121202478,36.35575884041681
367,43,54.39867093580599,43.88044959474819
367,267,58.084236220550316,26.956741581896345
367,298,64.50695362489722,63.61400035371687
367,305,87.27589298885273,62.34070135996405
368,2,50.26264754918868,4.4233801708983576
368,3,66.02459128133482,21.83902821134537
368,6,63.75220400032334,-2.7485001746299353
368,8,56.223224506086574,-2.126473933632305
368,10,53.04446609056853,36.13603183567054
368,11,30.11418721438345,29.979677974135896
368,12,47.67561311088405,36.14371011438745
368,13,62.37021191093093,37.29020332354296
368,18,71.86785833985994,53.23295041694013
368,20,38.36714686553147,41.46448553875428
368,21,50.93730507043855,44.2716331218588
368,39,44.47260551947937,44.864529827496554
368,65,42.68386221751169,25.578471103272726
368,103,27.46306103108348,44.36050036672155
368,118,52.87657243055939,44.81535667990225
368,125,66.51032590471625,-2.098801257950308
368,161,37.76945727839041,57.381142650453214
368,14,72.6397250581188,39.384673593258555
368,15,47.96517857093854,54.55848636182203
368,17,69.52864458713336,32.62034584977393
368,218,56.508628648045644,60.76301332937042
368,225,72.50617323707938,51.425083251605116
368,228,70.51223036337154,36.23725520975567
368,43,54.332495129944185,43.90638519344461
368,267,58.020476816529325,26.991017951877193
368,298,64.50540846988459,63.632937693452234
368,305,87.28339861319012,62.36621666882617
369,2,50.13571999006507,4.3832876179408915
369,3,65.88443782880417,21.742278223369745
369,6,63.74551670552276,-2.734471068524852
369,8,56.22761241109322,-2.1283656352556832
369,10,52.969094329963475,36.142026158026184
369,11,29.913893900625208,29.918047403706748
369,12,47.59091595088447,36.02767490181356
369,13,62.26645033326012,37.03975072547467
369,18,71.81991021327306,53.16142610314123
369,20,38.2598134062093,41.417126188752775
369,21,50.92894468176966,44.122255084676794
369,39,44.33558882934081,44.682865780410985
369,65,42.572125111104505,25.51511565070355
369,103,27.43470496675284,44.34502475697457
369,118,52.90109789870323,44.685109860884175
369,125,66.52328752716392,-2.0963579858124537
369,161,37.6767511084644,57.4040933769906
369,14,72.61381144239131,39.34394227788012
369,15,47.96224626011317,54.555901041471834
369,17,69.47384168152472,32.458865818832486
369,218,56.530763386489525,60.62986757039109
369,225,72.47931203995537,51.383412454057414
369,228,70.46326750742604,36.15101112512029
369,43,54.26021594856446,43.934869365482555
369,267,57.874829810396,26.920955577887803
369,298,64.50700292905843,63.64821556317292
369,305,87.28467135897765,62.38121996832733
370,2,49.98270898805535,4.423363027501988
370,3,65.75565121993678,21.669053853469897
370,6,63.75145276358043,-2.7172538516601894
370,8,56.23823166179672,-2.126344864523935
370,10,52.88340213026556,36.13489632071245
370,11,29.745423323648463,29.91566607441715
370,12,47.5123405563095,35.978763363878244
370,13,62.194901648083075,36.893062711648255
370,18,71.79563777577367,53.218944374842856
370,20,38.165595518808495,41.38255307214617
370,21,50.92159275413195,44.06206198489344
370,39,44.2352223318237,44.57167514264753
370,65,42.42006172315354,25.51579484922522
370,103,27.41951536724037,44.21673712949693
370,118,52.92677161798464,44.605275064310895
370,125,66.5260612581631,-2.0934044678762636
370,161,37.59685355832731,57.49491541920128
370,14,72.58736811335649,39.236463486941844
370,15,47.96141636374891,54.60735292490715
370,17,69.46947653927471,32.33909961931827
370,218,56.56028007521222,60.7747101237714
370,225,72.48490860066094,51.44021727323488
370,228,70.41307811718136,36.134203400326804
370,43,54.222456435999206,43.9586762759082
370,267,57.796876944777104,26.832280015037828
370,298,64.5306608376079,63.658435455937145
370,305,87.29763459305762,62.41664134292386
371,2,49.77175381656688,4.48642140111974
371,3,65.5701269917387,21.622749950944844
371,6,63.752477680959814,-2.710194256248018
371,8,56.24211219408277,-2.130130270858008
371,10,52.79739708691446,35.98165060740846
371,11,29.569163959463275,29.868688935350754
371,12,47.44265568255711,35.939371362115175
371,13,62.12723101084153,36.80330742046842
371,18,71.77312245743784,53.17029952471569
371,20,38.11439514290721,41.31605790741926
371,21,50.926552636668546,43.91003458793043
371,39,44.10864849856584,44.43177717873645
371,65,42.28814518267088,25.44866862058394
371,103,27.370482699199336,44.20476307016654
371,118,52.97461511468617,44.45316697494784
371,125,66.5363573869083,-2.094199776627695
371,161,37.50194205935876,57.619599681515155
371,14,72.54268026311141,39.1215544146199
371,15,47.956300655745935,54.58351407126814
371,17,69.47055768613689,32.253940092392114
371,218,56.560927319370556,60.783411870527644
371,225,72.44770656323362,51.40576605578559
371,228,70.37048853013508,36.09217352510636
371,43,54.16135872374614,43.757753331165
371,267,57.56853401026013,26.725542231168685
371,298,64.52252843515397,63.65175538685989
371,305,87.30406991875577,62.43828118275446
372,2,49.60036430190796,4.525356061780303
372,3,65.41375960979065,21.63055950117836
372,6,63.75716189924053,-2.698835961701293
372,8,56.24358773854276,-2.126778937333594
372,10,52.71883972568602,35.748795723898716
372,11,29.401041755020913,29.93362010666014
372,12,47.38045507291697,35.742377256133466
372,13,62.066406598588166,36.76824640221138
372,18,71.72813667575326,53.10268277399896
372,20,38.08115119478438,41.28435346553862
372,21,50.93298806886594,43.778967328842214
372,39,44.00185339645424,44.37078472219374
372,65,42.03855322017181,25.329750881505987
372,103,27.370728843509806,44.05932032344394
372,118,53.0046879704567,44.311075448784095
372,125,66.53496837842503,-2.0916000933762926
372,161,37.445456571594164,57.67435216480894
372,14,72.51075379691603,39.03643861115067
372,15,47.96054880307911,54.57975678086535
372,17,69.45110395148066,32.15997753581702
372,218,56.587375939082875,60.91290934350809
372,225,72.43506329518407,51.42352214620884
372,228,70.33707420760902,36.015683241970045
372,43,54.093979591586645,43.570434454298315
372,267,57.513233063969636,26.560219551057006
372,298,64.51881561241353,63.67052736711811
372,305,87.31328719949117,62.47253868517556
372,282,37.775155885380315,64.72684770198401
373,2,49.454014367495866,4.564384458215169
373,3,65.31551363480963,21.698993848399592
373,6,63.76231213416079,-2.6778454832422924
373,8,56.25310072730958,-2.11502331900686
373,10,52.66331202066216,35.60349450187682
373,11,29.19277491371748,30.018344976430562
373,12,47.30886787394955,35.616799938923656
373,13,61.99528941101742,36.78403417170974
373,18,71.70944296191973,53.13923826832493
373,20,38.044073889254484,41.284346992993925
373,21,50.92696937761422,43.718883966748116
373,39,43.910326043780685,44.378196394823064
373,65,41.961603538069475,25.24249467784288
373,103,27.351750454045764,44.060382267723085
373,118,53.04007258218587,44.22337383516492
373,125,66.546877205041,-2.072098726446573
373,161,37.37040187208371,57.713678014505454
373,14,72.46916892436641,38.90566923117415
373,15,47.9570035035182,54.59467168480576
373,17,69.47364737136313,32.06807967773305
373,218,56.62783851476479,61.089589868127916
373,225,72.42225358629003,51.489662182421796
373,228,70.31926625608064,36.105492315475544
373,43,54.02576551187377,43.40012018538263
373,267,57.425479378004525,26.463721243675995
373,298,64.51842409330395,63.76243420918051
373,305,87.3276940430195,62.56331306019011
374,2,49.31610992623253,4.559770353906992
374,3,65.1799359143391,21.67803651015959
374,6,63.767448845724914,-2.6624828517613524
374,8,56.25215836674509,-2.1102580952079038
374,10,52.604627376702226,35.48094285455203
374,11,28.99729871747871,30.089616194239916
374,12,47.20633162048511,35.5306413877148
374,13,61.92756905809956,36.61388661356052
374,18,71.67865156328291,53.1529346815289
374,20,37.98496230459679,41.218636271107215
374,21,50.90678023300192,43.65258972825585
374,39,43.81587857755903,44.327084673072854
374,65,41.803137217393676,25.229890585163634
374,103,27.32895002100453,44.03539223158202
374,118,53.07254558004221,44.173240078093905
374,125,66.5609622757945,-2.0631750584426394
374,161,37.29416944486015,57.79901516066511
374,14,72.42401487170335,38.78863878011051
374,15,47.9483498036263,54.590896275957626
374,17,69.46968265836566,32.01268326049388
374,218,56.64637638191063,61.17014103364161
374,225,72.38778232188994,51.43316858156679
374,228,70.29141502252894,36.05013277623898
374,43,53.96213913134904,43.24067404762632
374,267,57.27213338786282,26.423167362411107
374,298,64.53826927422304,63.86810891934331
374,305,87.32896705325675,62.64531246284526
374,282,37.632926614320276,64.84596504783431
375,2,49.21491526426099,4.5338761424053855
375,3,65.04614542716412,21.646933911009583
375,6,63.77975260968434,-2.6662783994830033
375,8,56.25498644826474,-2.1055069254250163
375,10,52.450261660273355,35.37278766124456
375,11,28.825316271836776,30.112425388001675
375,12,47.087806367655745,35.537502855968256
375,13,61.83151572992898,36.423965720446326
375,18,71.63365778989903,53.13515477142931
375,20,37.90957772911823,41.160230701549374
375,21,50.873367093810394,43.64377495309399
375,39,43.7041632633172,44.075508473472034
375,65,41.68239649558978,25.22433013668469
375,103,27.275988431967956,44.010256664789
375,118,53.09902905047288,44.16998872383711
375,125,66.57359127131879,-2.0535621634286634
375,161,37.25586996321203,57.81199548479379
375,14,72.39687589388065,38.698471331181445
375,15,47.95723286628724,54.5347721452752
375,17,69.49199135857342,32.002217332788646
375,218,56.67013044845148,61.185966848581444
375,225,72.35775006077672,51.348442929407014
375,228,70.2364487535276,35.94608339610129
375,43,53.94781825975317,43.16471990025095
375,267,57.14644938240324,26.48964309587222
375,298,64.5547703308549,63.9586288944877
375,305,87.33937708462581,62.71526713123442
375,282,37.51188048519809,65.0202260668643
376,2,49.08087562139171,4.449327783458336
376,3,64.83040635581153,21.54777884893502
376,6,63.78654697907902,-2.657489317756838
376,8,56.256307361266416,-2.097493313792659
376,10,52.40650687943279,35.31886094641499
376,11,28.69817648194443,30.153530909300773
376,12,46.99376007814966,35.497929293051314
376,13,61.73362363227846,36.221410658309196
376,18,71.59565297966519,53.13304737836833
376,20,37.811397122331805,41.13465097898132
376,21,50.830586385034614,43.62593090061964
376,39,43.52302351173796,43.91479889499633
376,65,41.560821521444446,25.232784100090736
376,103,27.228860147054867,43.96354227618952
376,118,53.13069525459523,44.21026999794337
376,125,66.58354170136482,-2.0427361850838337
376,161,37.200508103235165,57.81264845338411
376,14,72.37634873201156,38.65497858024435
376,15,47.966703548908114,54.43747406957979
376,17,69.49566123807652,32.00636528325403
376,218,56.68759789391697,61.16897014264794
376,225,72.33355529291332,51.227847260088716
376,228,70.21225776088797,35.89826200644474
376,43,53.89317305324632,43.089704920396095
376,267,57.03856608676191,26.452216753339414
376,298,64.54230713146505,63.98717446999204
376,305,87.34605706289426,62.75989252810598
376,282,37.435536638371595,65.10443511234217
376,318,69.75756901830931,33.41558548425992
377,2,48.89163715371558,4.325394090938538
377,3,64.74202401627868,21.38013888400921
377,6,63.79189411229473,-2.651808563056779
377,8,56.25869290688387,-2.0903634093547696
377,10,52.29935336980992,35.303124529953266
377,11,28.564404432133703,30.213251955170065
377,12,46.89724672708446,35.46583479809214
377,13,61.616942116152565,36.089789305283844
377,18,71.54477208558691,53.1485168035733
377,20,37.74513155904713,41.03307760495171
377,21,50.78877657538404,43.6761751945085
377,39,43.42848705189061,43.7016531690292
377,65,41.42560337909531,25.317706751931972
377,103,27.16231176039783,43.89300358727826
377,118,53.15731846399857,44.197339375141716
377,125,66.58450305217139,-2.0372911550972748
377,161,37.14589391314272,57.84263463875007
377,14,72.37237300956062,38.647012812481755
377,15,47.97686117234679,54.341171815956905
377,17,69.53076499574843,32.17816903791049
377,218,56.711243244324116,61.13982909600563
377,225,72.32151544902287,51.23689633627466
377,228,70.15428481644553,35.75200370565002
377,43,53.85367538548398,43.088919082874504
377,267,56.96041843744145,26.31807699272624
377,298,64.55425817289508,64.07995518521065
377,305,87.35526623378217,62.81142879691959
377,282,37.350731393117144,65.14021086564433
377,318,69.73649714766397,33.3336194493603
378,2,48.69800505283166,4.19527065994244
378,3,64.5780909888754,21.248757328959467
378,6,63.7956894393055,-2.649101971642382
378,8,56.259038717366444,-2.086469085236193
378,10,52.229291894631984,35.162537547183256
378,11,28.419048962998637,30.227902694527682
378,12,46.81108319310772,35.324308236638885
378,13,61.51411221221855,35.86635063403109
378,18,71.51329417995242,53.133100243377996
378,20,37.6999558349002,40.942346197643076
378,21,50.750171924670205,43.621005710526276
378,39,43.3364197556384,43.359939876109536
378,65,41.278902843007124,25.314377684329475
378,103,27.10861287214104,43.81626220795107
378,118,53.184666253855376,44.06249606597332
378,125,66.58396682000503,-2.0367603354663264
378,161,37.073752433903145,57.88676741084346
378,14,72.35999605934109,38.65221685879299
378,15,47.98898665259548,54.294938889107456
378,17,69.54293766777639,32.35038065821735
378,218,56.73537979229261,61.20407291065654
378,225,72.28911241144596,51.22837649771805
378,43,53.80132348103666,43.07363271748591
378,267,56.846894798355095,26.203257246489557
378,298,64.58167010955013,64.15457705173824
378,305,87.35993330097546,62.83775391062651
378,282,37.289500733278146,65.12292486184548
378,318,69.72472935752569,33.29530208983552
379,2,48.52882632959271,4.112555163273616
379,3,64.44163612029641,21.121516222065154
379,6,63.79900655323182,-2.6455078532767264
379,8,56.25829519981396,-2.084885798246159
379,10,52.178674633040856,34.99284125194956
379,11,28.242813786178196,30.246577564261226
379,12,46.71886531822454,35.15658735393747
379,13,61.44304869035062,35.7293380520008
379,18,71.49436240044022,53.10146279454002
379,20,37.635286811845596,40.843861814903676
379,21,50.71813227423866,43.526647631593725
379,39,43.209098180198524,43.18415734719827
379,65,41.019480423727096,25.239385337378547
379,103,27.131815424397313,43.46744162344849
379,118,53.20381223257757,43.91073379116119
379,125,66.57903023798822,-2.036753164238792
379,161,36.99858683068048,57.85974688120596
379,14,72.3283728237337,38.5787724997405
379,15,48.00097977298904,54.26605981428378
379,218,56.76833871010544,61.29420422484609
379,225,72.27023347730658,51.19898401624209
379,43,53.74733508946741,43.04025634365917
379,267,56.74051778235708,26.125425896782843
379,298,64.59630106339621,64.18668777845761
379,305,87.35469694062391,62.81914619978198
379,282,37.21168062884279,65.29929837932721
379,318,69.71583758621246,33.23795684821012
380,2,48.41930084007109,4.058579617316568
380,3,64.28833820409022,20.988561844986275
380,6,63.80140036423674,-2.6435619484107313
380,8,56.25824392451259,-2.0862338969496683
380,10,52.10068605235681,34.83066307604803
380,11,28.072205105614593,30.283623940672065
380,12,46.63565234916879,35.01408834803332
380,13,61.36006855373166,35.62188313241997
380,18,71.45673341055132,53.005648686229506
380,20,37.5876899425831,40.811020239417104
380,21,50.67189887998783,43.42092591645614
380,39,43.11425135403637,43.0881807909313
380,65,40.91926218722424,25.078974750235428
380,103,27.134644777262444,43.19714871189337
380,118,53.21756108644213,43.72929713906337
380,125,66.57315515882563,-2.0367884414969164
380,161,36.95122707845065,57.80080671760098
380,14,72.28957810520485,38.438213286348805
380,15,48.007010695258344,54.22878959286922
380,218,56.8196237986969,61.25095057609893
380,225,72.24516130910655,51.09122679492675
380,43,53.705646643851686,42.750964760931346
380,267,56.60931415163643,25.984384596203714
380,298,64.58952345647266,64.14624748078586
380,305,87.353522982021,62.81746851143793
380,282,37.14135492541535,65.29515766844405
380,318,69.70036086942444,33.16914258676465
381,2,48.35904095842396,4.015484967651018
381,3,64.16408308675891,20.991244342792196
381,6,63.802414949363474,-2.641275059756455
381,8,56.257420048208246,-2.086831446546431
381,10,52.03334903951425,34.60268613957748
381,11,27.91448988955861,30.311701330600425
381,12,46.55798159063847,34.812835623730216
381,13,61.267383173580846,35.588680809937266
381,18,71.42413419736167,52.95338576283009
381,20,37.42500263844106,40.822130418715126
381,21,50.61118924741851,43.303875296463225
381,39,43.0027158836628,43.04122507510268
381,65,40.71432322122727,24.994662242807674
381,103,27.034005854362544,43.469913661716824
381,118,53.22688882686803,43.57685899664552
381,125,66.56833267552692,-2.0362110916528264
381,161,36.91513590776651,57.77654292742598
381,14,72.24910842867146,38.31357484449402
381,15,48.00949657292391,54.25315525905245
381,218,56.87444054681227,61.29264296783991
381,225,72.22990309981235,51.0433699785152
381,43,53.66088742211623,42.45634972839769
381,267,56.49132076884523,25.925258324320936
381,298,64.59788612945837,64.16838448314857
381,305,87.35140629266753,62.81301970247666
381,282,37.03928414877816,65.35845071883404
381,318,69.69628084803139,33.08011682333646
382,2,48.32578833418958,3.945298965306304
382,3,64.05446908134458,20.945667513281524
382,6,63.8024718558453,-2.6417889527426395
382,8,56.25694517059453,-2.0866020124583775
382,10,51.95113010186092,34.42497896353213
382,11,27.805388813043596,30.301153062605817
382,12,46.45109213294392,34.67800322542784
382,13,61.194313908632765,35.39237173657362
382,18,71.3964970156681,52.849963265581
382,20,37.33167404243303,40.835735795599966
382,21,50.57151918139651,43.158977511055035
382,39,42.90543904273758,43.01136493284161
382,65,40.57904012227743,24.991112219232843
382,103,27.140474507274362,42.755647673384146
382,118,53.18066813457899,43.40619255180217
382,125,66.55661059618548,-2.041841011298354
382,161,36.851821640144514,57.75198777316714
382,14,72.20743536363625,38.1930982755335
382,15,48.016233438302834,54.25058298718598
382,218,56.92003479758759,61.30089321445887
382,225,72.21681651964683,51.02941548618183
382,43,53.592716958468785,42.31891309318807
382,267,56.37608797110601,25.85163784229076
382,298,64.60377399937614,64.1499703982499
382,305,87.35246285810351,62.82083010991994
382,282,36.99502966709848,65.38053607302251
382,318,69.70878442566315,32.98131214277571
382,17,69.56425238487095,32.10832016191756
383,2,48.25986008175918,3.912084456130665
383,3,63.90919317536996,20.710391492723016
383,6,63.79987472292347,-2.648872142520272
383,8,56.25718143987371,-2.0994976948700756
383,10,51.91604716371078,34.26944451872865
383,11,27.71010796497432,30.281926021656584
383,12,46.37560440024489,34.505300856898515
383,13,61.1002237408692,35.112199173283315
383,18,71.36394170639417,52.76395781159624
383,20,37.253462235964875,40.785862492462016
383,21,50.53089236246228,43.007857062690064
383,39,42.80946573050736,42.81915439426842
383,65,40.43428465686798,24.938128235579924
383,103,27.019564728590197,43.185702737621824
383,118,53.23444337218469,43.2146660203816
383,125,66.5308934181654,-2.0610147062911546
383,161,36.791453853462336,57.70159183691999
383,14,72.16078582585506,37.96687838478393
383,15,48.02602840334387,54.20079368705935
383,218,56.9803688847754,61.24136859003711
383,225,72.18602756834422,50.95398851024691
383,43,53.48558910294127,42.27031637159988
383,267,56.23764774511823,25.652798569927413
383,298,64.60403494476407,64.02253055794708
383,305,87.3330901098784,62.76736550706912
383,282,36.953473878052264,65.46028201534806
383,318,69.69163087786825,32.82034376728126
383,17,69.49955769461538,31.741069934930632
384,2,48.12593279436406,3.9432458553586254
384,3,63.74965257592453,20.635570478350537
384,6,63.79825192686057,-2.6525486196646404
384,8,56.2587894071314,-2.1049787362675003
384,10,51.85414127047037,34.1693206139859
384,11,27.602777966577488,30.286619176776885
384,12,46.29043969576025,34.42451722567771
384,13,61.00490471457185,34.88350382067869
384,18,71.35851285805157,52.74247871072277
384,20,37.19411034713774,40.73614698671013
384,21,50.49039708002413,42.921196287654965
384,39,42.67232641612976,42.626897929904615
384,65,40.33014665557801,24.944028223758465
384,103,26.948464080632807,43.3942735333372
384,118,53.27675037067358,42.89998194075408
384,125,66.52793205706735,-2.0684469339444282
384,161,36.75896247963725,57.57023801472267
384,14,72.12006101472899,37.81634563805506
384,15,48.03057379126087,54.14645847141444
384,218,57.02580421602784,61.28925578764983
384,225,72.16587974592943,50.925582807587524
384,43,53.400683555167284,42.28300514771991
384,267,56.10084637956588,25.656748796759206
384,298,64.59989747849758,63.988569614218754
384,305,87.32634713902009,62.758097077849065
384,282,36.92632849878159,65.42564594300094
384,318,69.63118477396192,32.62325989647074
384,17,69.4546377940499,31.44755632237058
384,325,70.0078856104053,34.94764605390783
385,2,47.93805943698468,3.992619163616017
385,3,63.593464452726614,20.52624049115956
385,6,63.79168372789175,-2.649707763381218
385,8,56.258616988851,-2.107830616497046
385,10,51.79193644454639,34.09607556234983
385,11,27.461514112973028,30.263991508912174
385,12,46.22466758580243,34.37196519398274
385,13,60.924587549391624,34.669705274236925
385,18,71.35637305223085,52.72781381696471
385,20,37.128328681729485,40.644558961556626
385,21,50.46549380812898,42.89353909668074
385,39,42.514997459553086,42.44890746247227
385,65,40.198683075535634,24.965395583487624
385,103,26.92820214924076,43.3035896064082
385,118,53.32353604416221,43.17532592387855
385,125,66.52100535343857,-2.073877641487109
385,161,36.722996921403336,57.597145478332735
385,14,72.10448654431059,37.75134872016482
385,15,48.03176091005066,54.11382287557275
385,218,57.044601311906966,61.17177798251509
385,225,72.13519401689628,50.90503549300265
385,43,53.38294438841404,42.274729708709906
385,267,56.02565648536608,25.607845101774046
385,298,64.58544472415663,63.98814623962135
385,305,87.32326689139745,62.75097537096372
385,282,36.909962651290975,65.36481312884436
385,318,69.62650914961634,32.49015394086004
385,17,69.46205743411775,31.56066871712582
385,325,69.98014983137814,34.75410474250966
386,2,47.76067605073552,4.049675131218194
386,3,63.46666745794442,20.40294334614722
386,6,63.78917752052894,-2.6428367816177243
386,8,56.25797340498515,-2.101732731207491
386,10,51.736098218644315,33.92766837001236
386,11,27.264143907259886,30.29099074559438
386,12,46.13441322068013,34.32765433520558
386,13,60.8753479230186,34.5731358719673
386,18,71.35041670455765,52.71732827454144
386,20,37.068879127385976,40.48545471672934
386,21,50.436301754224154,42.88944321172847
386,39,42.334625870843574,42.2586974679598
386,65,40.02169420827387,24.960846591062943
386,103,26.88983494117434,43.33768805717644
386,125,66.49313794653247,-2.0684820654511955
386,161,36.727489164539584,57.43615650732397
386,14,72.07118617160981,37.68965833588529
386,15,48.03475207749659,54.0556901243251
386,218,57.08493247527721,61.211720555671285
386,225,72.09660501629773,50.86543897591459
386,43,53.35726863426925,42.34047294171284
386,267,55.94767929589839,25.48966637623532
386,298,64.58073254101616,63.982474168584865
386,305,87.324232156545,62.74911474364173
386,282,36.88279496683241,65.38074514690149
386,318,69.60458990383255,32.33418732148194
386,325,69.91407740300137,34.45183509081627
387,2,47.63448227637775,4.150853157150303
387,3,63.30188585124406,20.365927308542886
387,6,63.7831022920912,-2.621701076406043
387,8,56.25833943465799,-2.0834917377248483
387,10,51.67293388931533,33.79561328245779
387,11,27.089592543990246,30.33221831576791
387,12,46.031811307080794,34.331397400119386
387,13,60.81092922463098,34.566344231878716
387,18,71.34135799993804,52.77970371170995
387,20,37.01268929428821,40.4212205765026
387,21,50.420902218679124,42.9070055450332
387,39,42.153302734771664,42.156371893082
387,65,39.86416197365113,25.01488820908536
387,103,26.8350550409566,43.4384800118913
387,125,66.45559124202519,-2.0554693937688424
387,161,36.68384810224762,57.54648719288317
387,14,72.05232968858233,37.72039300899502
387,15,48.034790395076264,54.092280319276185
387,218,57.10823590513577,61.279596033848556
387,225,72.0739906732641,50.905214069799044
387,43,53.33499957796423,42.42473236669132
387,267,55.8552889440462,25.453817482132017
387,298,64.55622926915454,64.13918326662159
387,305,87.33399087756439,62.79551073571296
387,282,36.87864807144013,65.05739161909679
387,318,69.59429004887252,32.22484846377033
387,325,69.87803378341951,34.24046592008276
387,17,69.48367145382123,31.658929205542705
388,2,47.521565371018475,4.212531045148972
388,3,63.11931508519835,20.39899732577686
388,6,63.767819031534984,-2.5966803286243163
388,8,56.25437447612384,-2.053936227024633
388,10,51.61463409891691,33.73752564669197
388,11,26.951728766569037,30.33830004980923
388,12,45.93586632908953,34.32078824367843
388,13,60.74871514699648,34.46616812660569
388,18,71.33854064371677,52.83073904517769
388,20,36.94640958311845,40.38212993974627
388,21,50.387158161516766,42.956644998890326
388,39,41.984510581814895,42.1605732371912
388,65,39.66687019133476,25.0228370461581
388,103,26.782402544919236,43.570563487725494
388,125,66.43377077389783,-2.0171876750736635
388,161,36.62416773730655,57.67921820611596
388,14,72.02317088130357,37.731368385278586
388,15,48.026622654878835,54.19244541762116
388,218,57.12792672633238,61.50838437303147
388,225,72.07648974062518,51.0208924243161
388,43,53.295661275333046,42.497978721786545
388,267,55.76608196709896,25.443678158078328
388,298,64.6001851944721,64.34859769330815
388,305,87.38311280660699,62.97210597085902
388,282,36.87919504270479,64.6920211776361
388,318,69.57155939996397,32.19952993357079
388,325,69.8003712855958,33.850881653448276
389,2,47.39957276498568,4.273795227485208
389,3,62.979220217640616,20.466517351594288
389,6,63.75870332884097,-2.551262989339463
389,8,56.250354007202134,-2.03241986913696
389,10,51.532313180516326,33.66706333439203
389,11,26.85615241326252,30.426077451574887
389,12,45.84313885183427,34.25080091826671
389,13,60.65207950381792,34.28295825384369
389,18,71.3371666609409,52.9151902934234
389,20,36.87487737725719,40.30062079882253
389,21,50.350722948173676,43.030779280578486
389,39,41.848641118123275,42.26265855109789
389,65,39.478406048522494,25.08370504752775
389,103,26.75418025260456,43.53275502021275
389,125,66.44548241690458,-1.9765000111928088
389,161,36.587390177219845,57.74940949558
389,14,71.99447753869862,37.72689574818833
389,15,48.01775121498389,54.229460861701035
389,218,57.14930726383786,61.62501106257355
389,225,72.0747415649646,51.08794915183028
389,43,53.208340567980116,42.34374530419573
